UCH_LEVEL_G,FSCL_WK_END_DT,KHC_FSCL_YR_WK_VAL,LAST_52WK_FSCL_WK_BGN_DT_FSCL_YR_WK_VAL,LAST_52WK_FSCL_WK_BGN_DT,BASECODE,TY_AVG_STORE_WEIGHT_IN_DIV,TY_SELLING_STR_CNT_IN_DIV,TY_STORE_COUNT_IN_DIV,TY_DIV_TDP,TY_DIV_SALES_DOLLARS,TY_DIV_SALES_UNITS,TY_DIV_AVG_UNIT_PRICE,TY_L52WK_DIV_SALES_DOLLARS_TOTAL,TY_L52WK_DIV_SALES_UNITS_TOTAL,TY_L52WK_DIV_AVG_UNIT_PRICE,LY_1_AVG_STORE_WEIGHT_IN_DIV,LY_1_SELLING_STR_CNT_IN_DIV,LY_1_STORE_COUNT_IN_DIV,LY_1_DIV_TDP,LY_1_DIV_SALES_DOLLARS,LY_1_DIV_SALES_UNITS,LY_1_DIV_AVG_UNIT_PRICE,LY_1_L52WK_DIV_SALES_DOLLARS_TOTAL,LY_1_L52WK_DIV_SALES_UNITS_TOTAL,LY_1_L52WK_DIV_AVG_UNIT_PRICE,TY_R13WK_AVG_DIV_TDP,LY_1_R13WK_AVG_DIV_TDP,TY_R52WK_AVG_DIV_TDP,LY_1_R52WK_AVG_DIV_TDP,TY_R13WK_MAX_DIV_UNIT_PRICE,LY_1_R13WK_MAX_DIV_UNIT_PRICE,TY_R52WK_MAX_DIV_UNIT_PRICE,LY_1_R52WK_MAX_DIV_UNIT_PRICE
CA4000431,2018-01-06,201801,201702,2017-01-08,000000681000011800,0.000733137829912016,428,1364,0.460650583121075,2980.979999999999998,872.000000000000000,3.418555045871560,157222.129999999999977,46057.000000000000000,3.413642443059687,,,,,,,,,,,0.400272373949108538,,0.451491811475211000,,4.318029978586724,,4.318029978586724,
CA4000431,2018-01-13,201802,201703,2017-01-15,000000681000011800,0.000733137829912016,407,1364,0.427279511740528,3017.049999999999998,882.000000000000000,3.420691609977324,160239.179999999999975,46939.000000000000000,3.413774899337438,,,,,,,,,,,0.402965511981172153,,0.451017060500021137,,4.318029978586724,,4.318029978586724,
CA4000431,2018-01-20,201803,201704,2017-01-22,000000681000011800,0.000733137829912022,332,1364,0.359967623522203,2239.400000000000001,578.000000000000000,3.874394463667820,162478.579999999999976,47517.000000000000000,3.419377906854389,0.000733137829912009,448,1364,0.489774027985602,3615.710000000000003,1070.000000000000000,3.379168224299065,3615.710000000000003,1070.000000000000000,3.379168224299065,0.395069528302444384,0.489774027985602000,0.449266109788909250,0.489774027985602000,4.318029978586724,3.379168224299065,4.318029978586724,3.379168224299065
CA4000431,2018-01-27,201804,201705,2017-01-29,000000681000011800,0.000733137829912023,423,1364,0.444366975014493,3453.920000000000000,883.000000000000000,3.911574178935447,162316.789999999999973,47330.000000000000000,3.429469469680963,0.000733137829912032,386,1364,0.422289640161754,2665.050000000000008,812.000000000000000,3.282081280788177,6280.760000000000011,1882.000000000000000,3.337279489904357,0.395126687042719076,0.456031834073678000,0.448392897231772538,0.456031834073678000,4.318029978586724,3.379168224299065,4.318029978586724,3.379168224299065
CA4000431,2018-02-03,201805,201706,2017-02-05,000000681000011800,0.000733137829912034,290,1364,0.306313276117959,2120.439999999999998,496.000000000000000,4.275080645161290,161772.179999999999963,47014.000000000000000,3.440936316841792,0.000733137829912020,462,1364,0.501063904306223,3631.950000000000003,1074.000000000000000,3.381703910614525,9912.710000000000014,2956.000000000000000,3.353420162381597,0.385047875016984538,0.471042524151193000,0.446162582538622634,0.471042524151193000,4.318029978586724,3.381703910614525,4.318029978586724,3.381703910614525
CA4000431,2018-02-10,201806,201707,2017-02-12,000000681000011800,0.000733137829912014,617,1364,0.618797257066322,5232.309999999999990,2065.000000000000000,2.533806295399516,163372.539999999999950,48005.000000000000000,3.403240079158421,0.000733137829912032,411,1364,0.446900401666663,3090.829999999999999,918.000000000000000,3.366917211328976,13003.540000000000013,3874.000000000000000,3.356618482188952,0.404533761125476538,0.465006993530060500,0.448426685476316846,0.465006993530060500,4.318029978586724,3.381703910614525,4.318029978586724,3.381703910614525
CA4000431,2018-02-17,201807,201708,2017-02-19,000000681000011800,0.000733137829912026,287,1364,0.290943128269895,2099.079999999999995,479.000000000000000,4.382212943632568,162380.789999999999946,47566.000000000000000,3.413799562712862,0.000733137829912026,443,1364,0.472410150128509,3263.929999999999994,952.000000000000000,3.428497899159664,16267.470000000000007,4826.000000000000000,3.370797762121840,0.398154573119797769,0.466487624849750200,0.445427507141763615,0.466487624849750200,4.382212943632568,3.428497899159664,4.382212943632568,3.428497899159664
CA4000431,2018-02-24,201808,201709,2017-02-26,000000681000011800,0.000733137829912030,467,1364,0.467777750053206,3474.690000000000002,1015.000000000000000,3.423339901477833,162591.549999999999954,47629.000000000000000,3.413709084801277,0.000733137829912027,339,1364,0.362167256650908,2285.609999999999996,676.000000000000000,3.381079881656805,18553.080000000000003,5502.000000000000000,3.372061068702290,0.403550150462114076,0.449100896816609833,0.445338422524930865,0.449100896816609833,4.382212943632568,3.428497899159664,4.382212943632568,3.428497899159664
CA4000431,2018-03-03,201809,201710,2017-03-05,000000681000011800,0.000733137829912024,280,1364,0.297984934285927,2053.099999999999999,465.000000000000000,4.415268817204301,162359.039999999999957,47418.000000000000000,3.423995950904720,0.000733137829912033,465,1364,0.502095737204472,3598.530000000000000,1079.000000000000000,3.335060240963855,22151.610000000000003,6581.000000000000000,3.365994529706732,0.389695743988981769,0.456671588300590142,0.444104147094835076,0.456671588300590142,4.415268817204301,3.428497899159664,4.415268817204301,3.428497899159664
CA4000431,2018-03-10,201810,201711,2017-03-12,000000681000011800,0.000733137829912017,466,1364,0.481111294959109,3530.429999999999994,1035.000000000000000,3.411043478260870,162290.939999999999951,47374.000000000000000,3.425738590788196,0.000733137829912017,380,1364,0.395684816953679,2743.650000000000000,873.000000000000000,3.142783505154639,24895.260000000000003,7454.000000000000000,3.339852428226456,0.403799824376150846,0.449048241882226250,0.443700600128578096,0.449048241882226250,4.415268817204301,3.428497899159664,4.415268817204301,3.428497899159664
CA4000431,2018-03-17,201811,201712,2017-03-19,000000681000011800,0.000733137829912030,302,1364,0.315609167879122,2285.419999999999997,549.000000000000000,4.162877959927140,161832.709999999999948,47050.000000000000000,3.439590010626993,0.000733137829912008,377,1364,0.409662823188451,2691.100000000000004,869.000000000000000,3.096777905638665,27586.360000000000007,8323.000000000000000,3.314473146701910,0.392672976060868923,0.444672084249584555,0.442160683800221230,0.444672084249584555,4.415268817204301,3.428497899159664,4.415268817204301,3.428497899159664
CA4000431,2018-03-24,201812,201713,2017-03-26,000000681000011800,0.000733137829912013,474,1364,0.491398969280361,3572.739999999999999,1050.000000000000000,3.402609523809524,162714.349999999999943,47231.000000000000000,3.445075268361881,0.000733137829912013,394,1364,0.417340609659777,3223.749999999999995,927.000000000000000,3.477615965480043,30810.110000000000002,9250.000000000000000,3.330822702702703,0.404565178777222923,0.441938936790603800,0.443732532763527192,0.441938936790603800,4.415268817204301,3.477615965480043,4.415268817204301,3.477615965480043
CA4000431,2018-03-31,201813,201714,2017-04-02,000000681000011800,0.000733137829912022,282,1364,0.299787743308281,2160.049999999999993,498.000000000000000,4.337449799196787,161650.649999999999941,46802.000000000000000,3.453926114268621,0.000733137829912028,494,1364,0.499764376042919,3989.430000000000000,1243.000000000000000,3.209517296862430,34799.540000000000002,10493.000000000000000,3.316452873344134,0.404768324201421615,0.447195794904450636,0.441471900718306115,0.447195794904450636,4.415268817204301,3.477615965480043,4.415268817204301,3.477615965480043
CA4000431,2018-04-07,201814,201715,2017-04-09,000000681000011800,0.000733137829912014,452,1364,0.481779651579664,3293.060000000000002,958.000000000000000,3.437432150313152,160954.279999999999943,46517.000000000000000,3.460117376443021,0.000733137829912014,439,1364,0.463761044601915,3500.969999999999992,957.000000000000000,3.658275862068966,38300.509999999999994,11450.000000000000000,3.345022707423581,0.406393637159774615,0.448576232379239333,0.441126040632474288,0.448576232379239333,4.415268817204301,3.658275862068966,4.415268817204301,3.658275862068966
CA4000431,2018-04-14,201815,201716,2017-04-16,000000681000011800,0.000733137829912015,313,1364,0.334905006497723,2307.459999999999997,525.000000000000000,4.395161904761905,159760.769999999999948,46085.000000000000000,3.466654442877292,0.000733137829912024,400,1364,0.426246593564163,2821.239999999999999,737.000000000000000,3.828005427408412,41121.749999999999993,12187.000000000000000,3.374230737671289,0.399287905987251153,0.446858567855002692,0.438648039899701365,0.446858567855002692,4.415268817204301,3.828005427408412,4.415268817204301,3.828005427408412
CA4000431,2018-04-21,201816,201717,2017-04-23,000000681000011800,0.000733137829912019,479,1364,0.501262399757596,3589.330000000000002,1045.000000000000000,3.434765550239234,160528.859999999999951,46393.000000000000000,3.460195719181773,0.000733137829912024,443,1364,0.470896299435138,3343.870000000000000,1041.000000000000000,3.212170989433237,44465.619999999999993,13228.000000000000000,3.361477169640157,0.410156734928435230,0.445406434889582384,0.440090651557267384,0.448575548682155214,4.415268817204301,3.828005427408412,4.415268817204301,3.828005427408412
CA4000431,2018-04-28,201817,201718,2017-04-30,000000681000011800,0.000733137829912024,363,1364,0.395424418593534,2865.950000000000002,678.000000000000000,4.227064896755162,160050.939999999999953,46030.000000000000000,3.477100586573973,0.000733137829912014,474,1364,0.508645244131150,3822.639999999999998,1228.000000000000000,3.112899022801303,48288.259999999999991,14456.000000000000000,3.340361095738794,0.406391922896053769,0.452049173656459000,0.438639269233390384,0.452580195045421533,4.415268817204301,3.828005427408412,4.415268817204301,3.828005427408412
CA4000431,2018-05-05,201818,201719,2017-05-07,000000681000011800,0.000733137829912017,644,1364,0.659650889996282,6105.549999999999972,2405.000000000000000,2.538690228690229,162333.849999999999927,47207.000000000000000,3.438766496494164,0.000733137829912024,443,1364,0.460773848659949,3527.600000000000000,1166.000000000000000,3.025385934819897,51815.859999999999991,15622.000000000000000,3.316851875560108,0.433571739348232461,0.448949938606745615,0.441543223961566000,0.453092298396329500,4.415268817204301,3.828005427408412,4.415268817204301,3.828005427408412
CA4000431,2018-05-12,201819,201720,2017-05-14,000000681000011800,0.000733137829912027,351,1364,0.380460043069629,2751.909999999999993,629.000000000000000,4.375055643879173,161558.159999999999920,46670.000000000000000,3.461713306192415,0.000733137829912013,452,1364,0.490963074698140,3500.379999999999999,1091.000000000000000,3.208414298808433,55316.239999999999990,16713.000000000000000,3.309773230419434,0.415238107502333000,0.452339374993782307,0.439998727700213692,0.455319991119965411,4.415268817204301,3.828005427408412,4.415268817204301,3.828005427408412
CA4000431,2018-05-19,201820,201721,2017-05-21,000000681000011800,0.000733137829912020,507,1364,0.523498061688752,4025.499999999999984,1139.000000000000000,3.534240561896400,162083.279999999999905,46718.000000000000000,3.469396806370136,0.000733137829912024,445,1364,0.475781228451088,3252.329999999999999,940.000000000000000,3.459925531914894,58568.569999999999989,17653.000000000000000,3.317768651220756,0.433126948534552769,0.452598688710903769,0.440624400526956230,0.456456726527250000,4.415268817204301,3.828005427408412,4.415268817204301,3.828005427408412
CA4000431,2018-05-26,201821,201722,2017-05-28,000000681000011800,0.000733137829912014,348,1364,0.380323397764783,2734.439999999999996,618.000000000000000,4.424660194174757,161565.389999999999902,46396.000000000000000,3.482312914906457,0.000733137829912024,510,1364,0.534331310617079,4237.080000000000000,1228.000000000000000,3.450390879478827,62805.649999999999989,18881.000000000000000,3.326394258778666,0.426399690666212538,0.465842077477532307,0.438788673013758057,0.460555388847767315,4.424660194174757,3.828005427408412,4.424660194174757,3.828005427408412
CA4000431,2018-06-02,201822,201723,2017-06-04,000000681000011800,0.000733137829912024,513,1364,0.532971581509230,4126.449999999999999,1191.000000000000000,3.464693534844668,161454.759999999999901,46359.000000000000000,3.482705839211372,0.000733137829912019,492,1364,0.518116092090668,3565.189999999999996,1027.000000000000000,3.471460564751704,66370.839999999999985,19908.000000000000000,3.333877838055053,0.444475586606466615,0.467074412468778153,0.438762524377068653,0.463433424009912350,4.424660194174757,3.828005427408412,4.424660194174757,3.828005427408412
CA4000431,2018-06-09,201823,201724,2017-06-11,000000681000011800,0.000733137829912016,365,1364,0.369476024264811,2752.339999999999983,612.000000000000000,4.497287581699346,160641.909999999999888,45944.000000000000000,3.496472009402751,0.000733137829912025,543,1364,0.567801459343957,4235.770000000000000,1229.000000000000000,3.446517493897478,70606.609999999999985,21137.000000000000000,3.340427212944126,0.435888258091520615,0.480314154191107230,0.435904061534263711,0.468403330454390666,4.497287581699346,3.828005427408412,4.497287581699346,3.828005427408412
CA4000431,2018-06-16,201824,201725,2017-06-18,000000681000011800,0.000733137829912019,487,1364,0.495431402722890,3771.270000000000002,1090.000000000000000,3.459880733944954,160177.409999999999890,45805.000000000000000,3.496941600261980,0.000733137829912038,474,1364,0.493734540715628,3615.119999999999998,995.000000000000000,3.633286432160804,74221.729999999999983,22132.000000000000000,3.353593439363817,0.449720737694887384,0.486781209385505461,0.434512329676166269,0.469554749102628727,4.497287581699346,3.828005427408412,4.497287581699346,3.828005427408412
CA4000431,2018-06-23,201825,201726,2017-06-25,000000681000011800,0.000733137829912019,356,1364,0.371215692401701,2883.060000000000001,659.000000000000000,4.374901365705615,159445.349999999999893,45469.000000000000000,3.506682574941169,0.000733137829912018,512,1364,0.525459702298900,3880.560000000000003,1126.000000000000000,3.446323268206039,78102.289999999999986,23258.000000000000000,3.358082810215840,0.440475870242682769,0.495098062665438000,0.432156197977821519,0.471985399241597043,4.497287581699346,3.828005427408412,4.497287581699346,3.828005427408412
CA4000431,2018-06-30,201826,201727,2017-07-02,000000681000011800,0.000733137829912010,628,1364,0.630559135083812,5613.149999999999992,2126.000000000000000,2.640239887111947,161177.939999999999882,46469.000000000000000,3.468504594460823,0.000733137829912016,464,1364,0.496135436167063,3729.580000000000000,1010.000000000000000,3.692653465346535,81831.869999999999986,24268.000000000000000,3.372007169935718,0.465919823456185153,0.494818913444218307,0.434177340915992903,0.472991650780158125,4.497287581699346,3.828005427408412,4.497287581699346,3.828005427408412
CA4000431,2018-07-07,201827,201728,2017-07-09,000000681000011800,0.000733137829912024,397,1364,0.423095049737889,3252.249999999999988,735.000000000000000,4.424829931972789,160700.609999999999870,46194.000000000000000,3.478819976620340,0.000733137829912022,470,1364,0.497972910890212,3584.740000000000008,1026.000000000000000,3.493898635477583,85416.609999999999994,25294.000000000000000,3.376951450936981,0.461405623314510153,0.497450595466395000,0.432772718100047250,0.473990901184560280,4.497287581699346,3.828005427408412,4.497287581699346,3.828005427408412
